거래일,거래시간,연료전지,석탄가스화복합화력(IGCC),태양광,풍력,수력,해양에너지,바이오에너지,폐기물에너지,신재생 합계,,
2021-10-07,16,571.511264,261.33352,714.801836,164.998134,466.714928,205.317504,871.948774,0,3256.62596,,
2021-10-07,17,566.419956,261.6516,556.518865,91.323454,506.962766,249.188856,864.231332,0,3096.296829,,
2021-10-07,18,568.023809,262.16624,636.339737,54.979767,501.234247,248.453016,848.417001,0,3119.613817,,
2021-10-07,19,568.634413,260.41008,707.409687,97.023091,501.427314,224.739648,848.68248,0,3208.326713,,
2021-10-07,20,569.27723,261.95736,703.715368,79.267545,483.88884,127.003968,847.154802,0,3072.265113,,
2021-10-07,21,569.716716,263.158,395.637391,43.689012,292.95271,28.032984,848.682746,0,2441.869559,,
2021-10-07,22,569.975275,262.22784,227.006796,20.126345,184.184015,0,850.228893,0,2113.749164,,
2021-10-07,23,570.789989,262.82872,104.750064,24.529955,161.578326,0,865.969315,0,1990.446369,,
2021-10-07,24,572.372759,264.52328,21.495951,24.261878,137.504247,0,863.050843,0,1883.208958,,
2021-10-08,1,572.422454,264.41072,3.207289,20.537186,136.307325,0,863.90468,0,1860.789654,,
2021-10-08,2,573.050548,263.12216,1.681791,17.289632,133.542698,0,864.262789,0,1852.949618,,
2021-10-08,3,573.789448,263.35008,1.458976,23.406402,127.131153,64.98996,866.623141,0,1920.74916,,
2021-10-08,4,574.478764,266.42336,1.377089,31.335835,121.862964,174.314448,864.418328,0,2034.210788,,
2021-10-08,5,574.552194,266.6552,1.17718,43.630942,119.633674,242.160912,861.082218,0,2108.89232,,
2021-10-08,6,574.849374,264.11,1.271256,72.522733,119.201594,249.195576,860.416247,0,2141.56678,,
2021-10-08,7,575.429698,262.63776,4.878482,89.569194,119.516328,236.397672,859.951129,0,2148.380263,,
2021-10-08,8,575.85532,265.80904,181.628345,72.568344,139.541955,150.350256,858.653417,0,2244.406677,,
2021-10-08,9,576.258983,265.84096,618.393661,64.297306,507.453416,46.318944,860.841073,0,2939.404343,,
2021-10-08,10,575.638801,265.34816,1000.130696,59.848434,522.300832,0.008568,868.950625,0,3292.226116,,
2021-10-08,11,575.50731,264.07472,891.014013,57.192145,514.113721,0,872.173024,0,3174.074933,,
2021-10-08,12,575.794184,266.43792,906.373508,46.939827,523.503494,0,886.26068,0,3205.309613,,
2021-10-08,13,575.7626,267.55064,841.417627,38.641074,275.266775,0,910.791328,0,2909.430044,,
2021-10-08,14,576.70937,265.27928,808.733712,48.852299,428.181572,0,918.512804,0,3046.269037,,
2021-10-08,15,577.943107,263.39488,741.881161,70.467165,419.101456,42.137928,922.846677,0,3037.772374,,
2021-10-08,16,577.691384,264.96232,581.679037,79.528859,461.117633,163.298856,929.506265,0,3057.784354,,
2021-10-08,17,576.164161,264.34184,423.175233,116.700706,437.976178,241.9242,932.54153,0,2992.823848,,
2021-10-08,18,576.255684,263.06112,611.141514,108.692195,414.662329,250.3242,913.849329,0,3137.986371,,
2021-10-08,19,577.061921,261.93776,603.389673,125.854789,382.267015,247.460976,915.372805,0,3113.344939,,
2021-10-08,20,578.38382,265.00712,474.647453,170.966562,327.728728,209.781936,911.488195,0,2938.003814,,
2021-10-08,21,579.686487,265.43944,249.982542,176.062185,185.158926,102.056136,905.137895,0,2463.523611,,
2021-10-08,22,579.940415,264.79488,91.105474,146.822752,181.835328,13.56096,901.616912,0,2179.676721,,
2021-10-08,23,580.240634,260.3832,28.328222,118.091176,151.011567,0,903.996252,0,2042.051051,,
2021-10-08,24,580.644081,263.1104,5.837819,103.424685,130.64229,0,886.327606,0,1969.986881,,
2021-10-09,1,581.384505,263.3596,3.154858,84.089747,129.833219,0,839.362034,0,1901.183963,,
2021-10-09,2,581.850148,263.64632,2.557681,93.218066,126.271792,0,839.76093,0,1907.304937,,
2021-10-09,3,582.06853,263.6228,2.525641,103.799487,120.398918,1.294776,835.566717,0,1909.276869,,
2021-10-09,4,582.17521,264.8604,1.740493,112.954844,112.485643,119.340984,836.297963,0,2029.855537,,
2021-10-09,5,582.390183,266.75656,0.984016,133.969675,106.601242,209.257608,836.869303,0,2136.828587,,
2021-10-09,6,582.33987,265.8628,0.70716,152.992284,104.201013,249.667488,834.636314,0,2190.406929,,
2021-10-09,7,582.357454,265.24176,4.529476,169.058383,137.782298,247.702392,834.236523,0,2240.908286,,
2021-10-09,8,582.448375,266.12992,246.724431,165.914319,142.469199,207.834144,845.475358,0,2456.995746,,
2021-10-09,9,582.042897,265.94456,894.24076,147.128385,337.183181,103.985616,847.525155,0,3178.050554,,
2021-10-09,10,582.083012,265.79336,1603.279101,127.044227,377.410795,14.55888,843.012059,0,3813.181434,,
2021-10-09,11,581.687808,264.50312,1453.542559,112.228372,507.864125,0,842.90071,0,3762.726694,,
2021-10-09,12,581.129503,266.57176,1665.452752,104.145112,479.270753,0,841.474311,0,3938.044191,,
2021-10-09,13,580.157115,267.97064,1783.400913,136.371831,255.329179,0,837.349775,0,3860.579453,,
2021-10-09,14,579.828372,266.5208,1730.348774,119.485636,314.327351,0,833.3957,0,3843.906633,,
2021-10-09,15,579.928879,266.1484,1566.714117,103.224298,410.295165,2.344608,833.44313,0,3762.098597,,
2021-10-09,16,580.725257,266.5768,1189.745141,73.311879,484.912775,98.9394,830.298016,0,3524.509268,,
2021-10-09,17,581.284656,266.7364,764.537276,45.127693,505.388941,201.139176,835.226869,0,3199.441011,,
2021-10-09,18,581.963382,265.96416,700.259609,45.637247,482.727688,250.225752,865.058317,0,3191.836155,,
2021-10-09,19,582.405385,264.52552,782.446327,123.404342,619.751897,249.540648,847.193802,0,3469.267921,,
2021-10-09,20,582.762517,265.22552,915.630407,126.397796,404.705783,245.366688,846.129847,0,3386.218558,,
2021-10-09,21,583.025897,265.30448,745.527995,111.336787,154.283609,177.91872,844.204283,0,2881.601771,,
2021-10-09,22,583.597013,264.50536,442.025184,88.867987,149.318011,72.72972,839.601625,0,2440.6449,,
2021-10-09,23,583.918094,262.61032,183.710596,95.119439,129.345216,3.791592,830.152056,0,2088.647313,,
2021-10-09,24,583.93039,263.9812,38.278884,134.622776,126.462214,0,825.254412,0,1972.529876,,
2021-10-10,1,583.958389,264.08368,9.27783,200.809862,127.410921,0,823.03248,0,2008.573162,,
2021-10-10,2,583.944002,264.2388,2.793249,259.409176,127.352167,0,827.19588,0,2064.933274,,
2021-10-10,3,583.849319,264.61568,1.745754,287.752583,124.413812,0,827.97574,0,2090.352888,,
2021-10-10,4,583.86071,266.22456,0.820916,305.02788,117.651174,1.98576,827.727744,0,2103.298744,,
2021-10-10,5,583.689207,266.33432,0.752099,339.509556,110.974225,140.249928,827.755949,0,2269.265284,,
2021-10-10,6,583.760829,266.62888,0.864586,315.477502,107.581341,218.398656,827.378396,0,2320.09019,,
2021-10-10,7,583.789422,265.944,6.200599,337.303687,140.754278,245.882616,824.04763,0,2403.922232,,
2021-10-10,8,583.580396,266.88872,323.35555,379.037062,142.763683,225.192072,824.437685,0,2745.255168,,
2021-10-10,9,583.241905,266.24976,941.78318,438.501686,454.370584,147.102984,826.064323,0,3657.314422,,
2021-10-10,10,582.860481,266.71344,1586.027451,456.928229,495.945644,43.001952,836.627057,0,4268.104254,,
2021-10-10,11,582.569915,264.87944,1557.605684,462.659599,485.350284,0,833.521908,0,4186.58683,,
2021-10-10,12,581.815689,267.42744,1663.980178,502.264886,489.964936,0,828.048719,0,4333.501848,,
2021-10-10,13,581.288383,264.5916,1505.213452,507.644866,271.131886,0,827.623033,0,3957.49322,,
2021-10-10,14,580.950339,264.27632,1259.814861,555.677642,387.613272,0,816.6224,0,3864.954834,,
2021-10-10,15,581.178,265.61416,1020.544297,555.742116,440.994064,0,818.919672,0,3682.992309,,
2021-10-10,16,581.225121,266.65688,807.565641,551.683758,435.484326,0.630168,828.104923,0,3471.350817,,
2021-10-10,17,580.829848,267.18832,530.767654,565.803231,431.863968,127.7052,831.955449,0,3336.11367,,
2021-10-10,18,580.691632,265.28768,627.246826,526.434663,421.021652,213.491712,837.950602,0,3472.124767,,
2021-10-10,19,580.524358,265.5016,708.607551,591.952786,408.585879,249.705288,839.149281,0,3644.026743,,
2021-10-10,20,580.430542,267.4,800.341764,605.050752,387.424425,247.713648,840.613075,0,3728.974206,,
2021-10-10,21,580.791535,265.93224,632.922075,692.868232,217.34258,220.739232,839.807228,0,3450.403122,,
2021-10-10,22,580.792202,265.72672,311.307966,690.589368,164.761276,127.665384,836.078137,0,2976.921053,,
2021-10-10,23,580.330597,267.04328,103.443641,596.662501,142.975589,33.742968,835.246303,0,2559.444879,,
2021-10-10,24,580.13132,267.82224,19.986746,545.226372,140.339353,0,834.915758,0,2388.421789,,
2021-10-11,1,579.960474,268.78824,4.276705,520.421434,143.759773,0,838.133372,0,2355.339998,,
2021-10-11,2,580.313712,267.3496,2.217483,491.005009,144.977582,0,830.225692,0,2316.089078,,
2021-10-11,3,580.152063,265.02672,1.836535,437.191991,143.668597,0,829.917519,0,2257.793425,,
2021-10-11,4,580.133285,265.92664,1.542787,388.362445,139.382894,0,828.494736,0,2203.842787,,
2021-10-11,5,580.063936,266.98336,0.77826,414.728856,132.581421,17.18976,825.826375,0,2238.151968,,
2021-10-11,6,579.729589,265.64608,0.78698,404.410741,124.506468,128.659608,823.827832,0,2327.567298,,
2021-10-11,7,579.835628,264.77808,0.994959,324.650281,122.261096,177.482592,824.521348,0,2294.523984,,
2021-10-11,8,579.783182,267.14688,94.495069,315.62391,162.45033,191.273712,825.07369,0,2435.846773,,
2021-10-11,9,579.3976,267.946,412.318146,272.992754,474.700617,155.819328,833.53231,0,2996.706755,,
2021-10-11,10,579.366088,268.51048,809.000629,273.378815,517.312496,84.249984,835.600574,0,3367.419066,,
2021-10-11,11,579.347147,266.08008,795.915582,287.570981,530.282603,10.65288,844.343433,0,3314.192706,,
2021-10-11,12,579.020544,268.83136,905.112485,300.257272,526.468089,0,833.408607,0,3413.098357,,
2021-10-11,13,578.911353,268.64096,911.506935,323.734476,312.909819,0,836.833574,0,3232.537117,,
2021-10-11,14,577.606179,268.52728,754.542668,303.116493,429.46633,0,848.185792,0,3181.444742,,
2021-10-11,15,577.158601,266.49784,552.943931,324.172368,427.870238,0,824.114615,0,2972.757593,,
2021-10-11,16,577.091585,268.20472,401.90095,365.366414,434.081556,0,807.54723,0,2854.192455,,
2021-10-11,17,577.182624,267.63688,283.673134,379.712683,524.776477,11.725728,808.859567,0,2853.567093,,
2021-10-11,18,576.588646,265.39576,492.130389,413.689169,524.006702,146.227368,817.930823,0,3235.968857,,
2021-10-11,19,576.280853,262.75144,344.369557,528.09787,557.41843,214.673424,812.777165,0,3296.368739,,
2021-10-11,20,576.345064,263.1888,274.181381,539.823955,533.295665,243.69408,804.696105,0,3235.22505,,
2021-10-11,21,576.420743,263.32488,121.43792,478.559098,513.615684,234.73632,801.991171,0,2990.085816,,
2021-10-11,22,576.484645,262.81976,43.237096,457.274854,448.289969,182.865984,806.896895,0,2777.869203,,
2021-10-11,23,576.557084,261.9344,15.146907,453.731191,276.674366,101.48712,808.809082,0,2494.34015,,
2021-10-11,24,576.549728,263.4744,6.082297,469.234689,148.675416,18.814656,810.711842,0,2293.543028,,
2021-10-12,1,575.910055,264.40176,1.982152,498.189527,153.846519,0,812.961439,0,2307.291452,,
2021-10-12,2,575.651242,264.6924,1.32911,489.48258,156.136126,0,809.734067,0,2297.025525,,
2021-10-12,3,574.957086,263.29744,1.378537,509.479641,155.992174,0,809.437878,0,2314.542756,,
2021-10-12,4,574.955061,263.67656,0.765891,525.208554,154.189686,0,805.855944,0,2324.651696,,
2021-10-12,5,575.013852,264.39672,0.165588,550.607564,150.611468,0,806.894619,0,2347.689811,,
2021-10-12,6,574.785249,263.92632,0.07395,559.014709,146.25249,0,806.580165,0,2350.632883,,
2021-10-12,7,574.917019,264.25784,0.608914,540.978661,142.384272,92.419488,806.613497,0,2422.179691,,
2021-10-12,8,574.904427,264.24664,68.230926,548.407019,158.800224,165.028416,808.075942,0,2587.693594,,
2021-10-12,9,575.156675,265.33416,274.845341,573.74645,489.349131,157.962,816.595057,0,3152.988814,,
2021-10-12,10,574.490452,264.06968,538.238842,557.008273,535.320519,116.194512,819.163473,0,3404.485751,,
2021-10-12,11,571.117146,262.99672,575.130083,524.412347,552.041194,14.155848,818.161752,0,3318.01509,,
2021-10-12,12,567.757321,263.6536,665.251848,531.074468,529.524153,0,817.44205,0,3374.70344,,
2021-10-12,13,567.902665,263.43576,692.783246,524.486756,271.702283,0,819.715909,0,3140.026619,,
2021-10-12,14,569.464341,262.82704,588.98927,544.724387,385.541101,0,821.533252,0,3173.079391,,
2021-10-12,15,570.385303,261.53232,479.553832,525.597096,489.610445,0,818.620446,0,3145.299442,,
2021-10-12,16,570.686899,263.01744,355.404866,523.881678,456.706308,0,816.128054,0,2985.825245,,
2021-10-12,17,571.559158,262.22616,279.65131,571.435868,436.233162,0,820.043033,0,2941.148691,,
2021-10-12,18,572.335176,261.21872,475.732574,578.450667,373.754188,0,823.366374,0,3084.857699,,
2021-10-12,19,573.169785,261.87336,330.417822,603.053894,374.000091,111.599376,835.094579,0,3089.208907,,
2021-10-12,20,573.832271,263.36688,284.487001,577.546961,372.043185,182.270256,820.781109,0,3074.327663,,
2021-10-12,21,574.374027,261.90416,130.076258,551.860224,233.042658,199.010784,808.981636,0,2759.249747,,
2021-10-12,22,575.275421,262.73912,45.655565,474.751144,160.405995,183.683808,807.644529,0,2510.155582,,
2021-10-12,23,575.233681,261.78152,13.729728,402.904099,139.797419,134.10264,807.021935,0,2334.571022,,
2021-10-12,24,575.472222,263.9168,2.86649,367.217425,130.933786,64.085448,809.092632,0,2213.584803,,
2021-10-13,1,575.777707,263.64128,0.073288,337.931807,143.982308,0,812.24788,0,2133.65427,,
2021-10-13,2,576.111303,262.11024,0.84411,332.239197,148.882675,0,811.546225,0,2131.73375,,
2021-10-13,3,575.119654,263.04656,1.01466,339.531825,150.110382,0,811.128888,0,2139.951969,,
2021-10-13,4,575.371675,263.99016,0.447112,337.549824,150.018128,0,808.185919,0,2135.562818,,
2021-10-13,5,575.369982,262.53696,0.126376,323.913702,148.209307,0,809.480298,0,2119.636625,,
2021-10-13,6,575.227278,262.35608,0.039912,386.054629,144.813194,0,807.7397,0,2176.230793,,
2021-10-13,7,575.260451,260.84688,3.352229,376.929237,155.454407,0,805.764078,0,2177.607282,,
2021-10-13,8,575.226165,262.89648,259.36373,402.907292,154.024901,9.581208,815.953505,0,2479.953281,,
2021-10-13,9,574.399872,262.67192,888.070644,400.00494,418.150463,102.389112,815.601218,0,3461.288169,,
2021-10-13,10,573.511221,233.09496,1545.217743,346.076903,458.620628,86.813328,809.190902,0,4052.525685,,
2021-10-13,11,572.426098,230.98488,1463.324553,303.240083,517.167899,0.279384,803.980684,0,3891.403581,,
2021-10-13,12,572.309424,232.46328,1597.026953,241.09362,465.986421,0,777.897775,0,3886.777473,,
2021-10-13,13,572.052447,233.68352,1605.793359,184.336971,246.533551,0,782.176784,0,3624.576632,,
2021-10-13,14,572.652283,232.95832,1562.213604,149.466777,389.073167,0,795.558173,0,3701.922324,,
2021-10-13,15,573.366342,231.33768,1249.466867,127.086305,475.146142,0,806.052013,0,3462.455349,,
2021-10-13,16,574.462643,233.32624,906.36875,116.758823,466.978958,0,817.626247,0,3115.521661,,
2021-10-13,17,573.617311,232.97064,612.346362,120.521408,470.773868,0,856.38341,0,2866.612999,,
2021-10-13,18,572.519556,232.42016,659.382431,126.148393,492.687841,0,895.168435,0,2978.326816,,
2021-10-13,19,571.156997,230.426,785.532045,194.475711,488.940422,0,914.240764,0,3184.771939,,
2021-10-13,20,571.550421,232.48176,866.886552,190.890676,485.137527,0,920.156971,0,3267.103907,,
2021-10-13,21,572.983555,234.24968,579.533981,136.758439,248.23374,119.103768,916.373638,0,2807.236801,,
2021-10-13,22,574.313529,232.94264,306.698524,87.065662,147.464677,143.59632,907.637588,0,2399.71894,,
2021-10-13,23,575.133959,231.88984,120.688948,71.51428,131.24338,132.28152,904.267829,0,2167.019756,,
2021-10-13,24,575.029422,232.0612,29.083191,55.861241,114.216416,101.503416,906.444077,0,2014.198963,,
2021-10-14,1,573.847778,232.3412,8.066862,72.506789,139.879506,18.62364,907.651029,0,1952.916804,,
2021-10-14,2,573.474428,233.19464,2.198043,96.379885,142.897952,0,909.440852,0,1957.5858,,
2021-10-14,3,573.304764,232.68056,1.662232,112.944041,145.935977,0,909.004112,0,1975.531686,,
2021-10-14,4,573.189511,235.102,1.13704,145.959081,147.929286,0,901.961553,0,2005.278471,,
2021-10-14,5,573.267829,234.90992,0.432032,135.367258,148.182393,0,900.149608,0,1992.30904,,
2021-10-14,6,573.192018,233.96968,0.23042,135.370771,147.21658,0,896.932876,0,1986.912345,,
2021-10-14,7,573.318234,231.06272,3.718892,141.789849,161.153702,0,894.79308,0,2005.836477,,
2021-10-14,8,573.098836,233.35424,279.764971,139.63983,159.237088,0,907.591678,0,2292.686643,,
2021-10-14,9,572.956383,233.83472,1042.731055,137.366861,452.386091,0,911.810061,0,3351.085171,,
2021-10-14,10,572.894197,233.44664,1738.852173,129.932584,479.437326,0,911.506232,0,4066.069152,,
2021-10-14,11,572.054212,232.66488,1626.342696,114.466168,499.004344,21.927192,912.122557,0,3978.582049,,
2021-10-14,12,571.137248,235.1048,1882.522211,96.293745,498.351972,11.88348,901.854723,0,4197.148179,,
2021-10-14,13,571.448875,235.50968,2050.632789,118.192201,299.881715,0,898.647519,0,4174.312779,,
2021-10-14,14,572.487923,235.1412,2083.994485,154.502887,462.530621,0,898.817593,0,4407.474709,,
2021-10-14,15,572.018281,233.50992,1943.499532,211.376179,463.347831,0,897.245596,0,4320.997339,,
2021-10-14,16,572.382687,235.28568,1589.755984,242.131078,279.588341,0,881.392753,0,3800.536523,,
2021-10-14,17,573.748411,235.02864,1034.686966,257.159632,411.975568,0,889.023994,0,3401.623211,,
2021-10-14,18,573.16409,234.78,682.402013,317.232354,402.679646,0,900.909963,0,3111.168066,,
2021-10-14,19,572.682391,233.96856,802.54446,420.132651,415.675719,0,899.431363,0,3344.435144,,
2021-10-14,20,573.124879,235.28232,962.677528,425.854576,405.609804,0,900.322061,0,3502.871168,,
2021-10-14,21,574.170664,236.40512,817.73529,367.162949,340.260824,0,899.26542,0,3235.000267,,
2021-10-14,22,574.799228,236.60168,497.637312,250.697625,184.806728,0,898.930288,0,2643.472861,,
2021-10-14,23,575.437177,235.2616,207.991446,172.944347,142.665037,75.549096,886.803425,0,2296.652128,,
2021-10-14,24,575.285884,234.91104,54.531023,133.039482,115.025046,110.275872,844.250566,0,2067.318913,,
2021-10-15,1,575.34987,236.27016,12.605139,123.777483,137.154235,96.079536,829.319828,0,2010.556251,,
2021-10-15,2,575.507796,236.66384,3.379765,109.899675,139.667607,23.569224,831.624731,0,1920.312638,,
2021-10-15,3,576.135293,235.0516,2.147284,114.320136,142.264498,0,831.438407,0,1901.357218,,
2021-10-15,4,576.623357,235.95824,1.511414,113.126439,144.799934,0,828.593308,0,1900.612692,,
2021-10-15,5,576.803942,237.76648,1.115556,95.140274,147.286546,0,826.093857,0,1884.206655,,
2021-10-15,6,576.762801,236.28416,1.218764,90.671776,149.652205,0,827.767156,0,1882.356862,,
2021-10-15,7,576.797594,233.8448,4.65823,66.882402,150.642368,0,821.790524,0,1854.615918,,
2021-10-15,8,576.617556,232.92472,268.231361,46.051145,182.905511,0,817.85062,0,2124.580913,,
2021-10-15,9,575.712624,232.42016,872.988318,54.890472,480.023804,0,758.04908,0,2974.084458,,
2021-10-15,10,575.387567,231.84784,1379.258506,67.115602,471.053242,0,720.441403,0,3445.10416,,
2021-10-15,11,575.005188,231.82152,1147.142889,76.151023,476.345685,0,725.557408,0,3232.023713,,
2021-10-15,12,573.996299,234.18472,1261.21568,61.524963,484.04491,4.948944,724.76862,0,3344.684136,,
2021-10-15,13,573.40676,233.75856,1265.383512,79.598998,269.907665,28.00644,727.905883,0,3177.967818,,
2021-10-15,14,573.42898,234.95192,1107.185437,131.295663,391.469306,6.566616,736.218217,0,3181.116139,,
2021-10-15,15,574.547301,233.89744,741.497793,166.938111,424.592991,0,757.787369,0,2899.261005,,
2021-10-15,16,576.8306,234.58344,408.160198,183.285881,451.194606,0,780.092665,0,2634.14739,,
2021-10-15,17,577.568427,232.8788,209.550024,222.644848,513.971708,0,800.066293,0,2556.6801,,
2021-10-15,18,578.991143,230.55872,571.776077,218.73334,510.822317,0,806.971478,0,2917.853075,,
2021-10-15,19,580.053403,229.43592,663.541226,332.246087,470.908613,0,824.031028,0,3100.216277,,
2021-10-15,20,580.654343,231.33824,497.036656,312.82977,407.243832,0,824.863619,0,2853.96646,,
2021-10-15,21,581.119893,231.15568,266.616826,256.245778,329.903926,0,824.873723,0,2489.915826,,
2021-10-15,22,580.994469,231.10584,111.390023,257.683871,246.567493,0,824.085381,0,2251.827077,,
2021-10-15,23,580.774365,230.7984,32.531429,233.141262,156.175539,0,824.698049,0,2058.119044,,
2021-10-15,24,580.908137,230.93392,10.73142,222.601081,113.624274,0,823.706591,0,1982.505423,,
2021-10-16,1,581.340742,232.07744,3.496685,229.393504,115.799131,79.341864,827.267874,0,2068.71724,,
2021-10-16,2,581.248926,230.41032,1.615371,325.698722,116.250359,116.154696,826.264112,0,2197.642506,,
2021-10-16,3,581.144574,229.32784,1.870193,435.904606,117.717185,96.950952,825.291631,0,2288.206981,,
2021-10-16,4,581.336993,230.48704,1.549431,457.497208,121.70075,1.06344,826.016268,0,2219.65113,,
2021-10-16,5,581.266588,228.65808,0.824632,510.742199,124.995354,0,824.176633,0,2270.663486,,
2021-10-16,6,581.137124,228.0852,0.29656,621.615881,127.929304,0,796.543695,0,2355.607764,,
2021-10-16,7,581.222027,226.95792,0.445799,618.573374,139.211398,0.0036,814.694547,0,2381.108665,,
2021-10-16,8,580.801452,229.27632,95.227766,604.853773,177.547198,0.01296,820.407295,0,2508.126764,,
2021-10-16,9,580.485115,230.05472,443.449806,632.914484,459.507495,0.01728,824.669597,0,3171.098497,,
2021-10-16,10,580.615923,228.90336,821.841415,647.34117,490.801504,0.01584,822.727675,0,3592.246887,,
2021-10-16,11,580.244336,226.1392,717.687856,731.497674,489.714196,0.018,822.870163,0,3568.171425,,
2021-10-16,12,580.377842,227.47536,778.54482,800.526683,481.242958,0.01872,823.215826,0,3691.402209,,
2021-10-16,13,580.015461,227.89536,811.784561,841.96506,262.520477,34.559832,824.496267,0,3583.237018,,
2021-10-16,14,579.220679,226.36376,718.866265,895.404235,390.801695,82.859544,823.126379,0,3716.642557,,
2021-10-16,15,578.980296,223.11912,571.743815,906.887423,472.627337,74.357016,825.564225,0,3653.279232,,
2021-10-16,16,579.195925,225.77744,438.977461,902.183718,149.93081,30.24468,822.483881,0,3148.793915,,
2021-10-16,17,579.241507,217.83776,359.479893,858.566718,135.620872,0,821.036053,0,2971.782803,,
2021-10-16,18,578.481404,206.54928,556.370713,838.868795,469.776287,0,823.750042,0,3473.796521,,
2021-10-16,19,578.076428,202.61304,491.019488,915.260688,481.714486,0,821.129343,0,3489.813473,,
2021-10-16,20,578.683839,205.62752,325.320044,926.222013,455.573657,0,821.930045,0,3313.357118,,
2021-10-16,21,578.768089,204.78752,120.117409,899.232146,389.085857,0,789.289869,0,2981.28089,,
2021-10-16,22,578.595308,203.55496,23.722036,854.730183,387.143859,0,729.471386,0,2777.217732,,
2021-10-16,23,578.347494,203.42056,8.054344,796.404363,214.350993,0,724.506984,0,2525.084738,,
2021-10-16,24,578.006102,204.9236,3.890092,786.221057,118.107474,0,718.335005,0,2409.48333,,
2021-10-17,1,577.718464,204.01976,0.679412,782.652527,110.528578,82.167624,685.354175,0,2443.12054,,
2021-10-17,2,577.402533,202.43832,1.100435,768.950817,108.033628,120.410976,684.145245,0,2462.481954,,
2021-10-17,3,577.389232,200.06448,1.085657,718.557477,107.510182,122.526432,686.205728,0,2413.339188,,
2021-10-17,4,577.244542,201.58264,0.24686,690.85012,109.62191,101.752224,685.400484,0,2366.69878,,
2021-10-17,5,576.911873,202.02616,0.000328,666.266629,113.561273,56.980728,687.230211,0,2302.977202,,
2021-10-17,6,576.281072,190.6184,0.033579,628.211707,117.671964,7.199136,688.29826,0,2208.314118,,
2021-10-17,7,575.892061,177.09552,5.777602,593.46082,158.272481,0,687.431991,0,2197.930475,,
2021-10-17,8,575.683425,181.1572,484.689291,533.987833,161.370135,0,687.232492,0,2624.120376,,
2021-10-17,9,575.296566,182.07336,1737.122768,366.777169,408.507092,0,691.225395,0,3961.00235,,
2021-10-17,10,572.631006,36.47728,2900.318286,285.506411,270.984434,0,683.829819,0,4749.747236,,
2021-10-17,11,572.355993,0,2567.041961,285.538519,260.867226,0,686.408462,0,4372.212161,,
2021-10-17,12,572.264868,0,2813.061528,294.183133,190.813924,0,680.436809,0,4550.760262,,
2021-10-17,13,572.500931,0,2892.613868,291.346044,113.909536,50.333184,662.556429,0,4583.259992,,
2021-10-17,14,572.124533,0,3026.132773,307.57963,146.73121,112.938552,658.785901,0,4824.292599,,
2021-10-17,15,572.116006,0,3182.632465,300.752477,458.526567,132.247632,660.22005,0,5306.495197,,
2021-10-17,16,571.321075,0,2489.748367,372.401019,519.398557,121.190712,662.432468,0,4736.492198,,
2021-10-17,17,570.118051,0,1316.901005,420.025375,536.023615,81.157464,676.567467,0,3600.792977,,
2021-10-17,18,570.180853,0,724.736353,412.577491,537.632891,20.395488,674.10358,0,2939.626656,,
2021-10-17,19,570.271491,0,805.712108,501.764732,527.480897,0.01656,656.959681,0,3062.205469,,
2021-10-17,20,570.776172,0,978.881929,544.574905,525.006566,0.01224,660.163379,0,3279.415191,,
2021-10-17,21,572.794548,0,891.43061,468.352361,507.538754,0.01728,662.124309,0,3102.257862,,
2021-10-17,22,573.079995,0,612.023431,329.158245,417.523827,0.01656,661.800372,0,2593.60243,,
2021-10-17,23,573.025281,0,296.098428,263.507579,287.976905,0.01368,660.943665,0,2081.565538,,
2021-10-17,24,573.031831,0,90.360884,268.992235,143.383947,0.01368,661.668406,0,1737.450983,,
2021-10-18,1,573.109999,0,19.048618,245.385567,134.131773,18.561144,665.10059,0,1655.337691,,
2021-10-18,2,573.070776,0,4.746284,228.182572,129.701846,137.993256,666.118671,0,1739.813405,,
2021-10-18,3,572.537291,0,2.659145,194.418405,128.251997,176.353656,664.516871,0,1738.737365,,
2021-10-18,4,571.688361,0,1.898102,209.201731,127.875129,179.334072,664.973334,0,1754.970729,,
2021-10-18,5,571.074862,0,1.407388,176.930071,129.946472,142.8876,665.310555,0,1687.556948,,
2021-10-18,6,570.836766,0,1.236156,164.084437,136.576911,81.884928,663.755155,0,1618.374353,,
2021-10-18,7,568.223688,0,5.088614,139.543,174.922653,4.712568,661.107241,0,1553.597764,,
2021-10-18,8,568.150559,0,451.383476,124.943062,180.955637,0.00648,657.735859,0,1983.175073,,
2021-10-18,9,567.468766,0,1629.934884,104.626553,469.59921,0.00072,661.104316,0,3432.734449,,
2021-10-18,10,566.394988,0,2716.882319,67.363953,396.480349,0,659.061101,0,4406.18271,,
2021-10-18,11,565.732342,0,2349.122148,30.877283,329.308649,0,657.28959,0,3932.330012,,
2021-10-18,12,564.606441,0,2555.853588,24.293938,308.814716,0,641.46128,0,4095.029963,,
2021-10-18,13,564.464912,0,2613.248365,29.007672,265.904774,0,625.308002,0,4097.933725,,
2021-10-18,14,565.068191,0,2612.698901,56.016073,453.43376,103.952184,621.541725,0,4412.710834,,
2021-10-18,15,563.666882,0,2623.813841,83.043678,434.075382,165.702768,651.700529,0,4522.00308,,
2021-10-18,16,563.683127,0,1960.488436,97.110192,434.77332,179.8272,702.213813,0,3938.096088,,
