°Å·¡ÀÏ,°Å·¡½Ã°£,À°ÁöÅÂ¾ç±¤ ÃÑ¹ßÀü·®(MWh),À°ÁöÇ³·Â ÃÑ¹ßÀü·®(MWh),Á¦ÁÖÅÂ¾ç±¤ ÃÑ¹ßÀü·®(MWh),Á¦ÁÖÇ³·Â ÃÑ¹ßÀü·®(MWh)
2021-03-17,17,1399.103106,82.621985,89.110563,27.032064
2021-03-17,18,1018.770248,93.956927,26.801069,23.382772
2021-03-17,19,872.492288,94.418606,5.781993,21.906288
2021-03-17,20,996.063436,87.363368,8.238104,20.200247
2021-03-17,21,894.217543,100.049076,8.354703,14.352984
2021-03-17,22,593.753251,100.148365,5.572393,14.702726
2021-03-17,23,208.839598,100.732631,2.330684,12.21966
2021-03-17,0,60.999576,85.736094,1.601963,8.61484
2021-03-18,1,18.428418,57.696928,0.400424,9.691392
2021-03-18,2,6.756526,40.337281,0.20136,8.235112
2021-03-18,3,3.42586,30.2713,0.194184,17.101404
2021-03-18,4,1.8536,27.956553,0.188736,24.26476
2021-03-18,5,0.900652,39.359709,0.188168,30.712584
2021-03-18,6,1.42978,58.31734,0.249528,40.913372
2021-03-18,7,5.566581,73.319682,0.468895,40.524549
2021-03-18,8,307.927618,76.497285,18.067254,41.93739
2021-03-18,9,1143.830179,81.339627,71.810624,41.770944
2021-03-18,10,2046.105874,130.112635,120.008249,45.827992
2021-03-18,11,1683.498008,117.134127,150.210584,40.345388
2021-03-18,12,1921.832375,74.282307,166.354683,31.038611
2021-03-18,13,2060.00752,32.071788,177.74552,32.258533
2021-03-18,14,2374.106433,27.746919,173.884011,45.838724
2021-03-18,15,2746.021413,35.325443,133.036593,38.023136
2021-03-18,16,2278.423474,78.200945,83.274605,33.390418
2021-03-18,17,1496.964703,90.886983,35.544032,31.782178
2021-03-18,18,985.980486,90.014123,13.945303,20.84407
2021-03-18,19,843.201177,77.021063,4.370108,30.025294
2021-03-18,20,985.423516,101.894652,8.564876,37.610471
2021-03-18,21,879.366258,110.889267,8.374367,40.6666
2021-03-18,22,599.9491,134.395035,5.266365,36.912428
2021-03-18,23,213.330957,114.819044,2.376373,20.083768
2021-03-18,0,63.566951,96.849195,1.580725,16.327089
2021-03-19,1,18.57737,142.074718,0.394128,44.413685
2021-03-19,2,6.116642,136.932195,0.249512,30.575935
2021-03-19,3,3.170073,157.992102,0.249628,29.744797
2021-03-19,4,1.761108,165.553817,0.249288,31.57171
2021-03-19,5,0.788163,213.153641,0.24152,29.03186
2021-03-19,6,0.855991,212.712821,0.0026,34.012772
2021-03-19,7,2.593854,222.376069,0.13721,43.923704
2021-03-19,8,198.154019,223.099864,7.436541,64.221327
2021-03-19,9,787.288659,218.105655,27.672083,63.142015
2021-03-19,10,1637.432274,233.706782,69.916356,70.403235
2021-03-19,11,1557.171826,187.133268,88.575564,91.061465
2021-03-19,12,1841.920365,164.879002,106.175279,77.440893
2021-03-19,13,1923.057762,126.286666,107.580753,73.276825
2021-03-19,14,1980.652744,96.720922,90.390704,68.635545
2021-03-19,15,2105.646846,90.43564,94.900228,66.271477
2021-03-19,16,1764.419987,98.784538,50.866326,65.2584
2021-03-19,17,1238.436946,129.878667,23.710652,45.632852
2021-03-19,18,939.03897,122.600379,8.926644,36.774099
2021-03-19,19,831.903606,96.616003,3.200878,51.313158
2021-03-19,20,974.500102,125.889655,8.340117,53.869801
2021-03-19,21,870.433402,173.294903,5.64233,64.535593
2021-03-19,22,574.967089,182.484849,4.436292,57.146303
2021-03-19,23,207.868583,177.543049,1.884628,64.196395
2021-03-19,0,59.233909,204.529059,0.019092,66.866434
2021-03-20,1,17.315586,280.475988,0.16564,66.379702
2021-03-20,2,5.952712,334.407976,0.06116,71.556126
2021-03-20,3,2.877603,366.460868,0.0612,53.802266
2021-03-20,4,1.957284,240.729945,0.061,44.956314
2021-03-20,5,1.2905,261.919363,0.03884,44.136836
2021-03-20,6,1.430542,287.958832,0.001296,52.377198
2021-03-20,7,0.945738,278.48742,0.028522,25.646744
2021-03-20,8,32.146566,210.175876,1.046439,24.012749
2021-03-20,9,146.800386,178.976285,4.607269,19.637871
2021-03-20,10,193.559533,223.204606,12.607666,21.105292
2021-03-20,11,217.480968,255.736514,13.443442,11.655825
2021-03-20,12,247.702776,140.079309,37.907302,3.834272
2021-03-20,13,291.615567,130.581635,34.782893,2.609072
2021-03-20,14,311.414742,151.354792,17.255668,31.159654
2021-03-20,15,295.046086,228.189708,25.168399,44.521076
2021-03-20,16,298.496003,302.186193,21.468574,87.51277
2021-03-20,17,394.027301,262.108253,20.303924,128.834151
2021-03-20,18,461.569056,190.059318,11.543194,128.579705
2021-03-20,19,149.164844,186.969496,2.515886,172.861794
2021-03-20,20,111.995181,263.256708,3.409252,172.210905
2021-03-20,21,17.360281,316.720837,0.0368,185.464091
2021-03-20,22,1.895019,323.014098,0,181.678184
2021-03-20,23,5.163485,344.879405,0,186.873006
2021-03-20,0,1.12298,422.595469,0,204.172462
2021-03-21,1,0.82786,421.563594,0,207.859866
2021-03-21,2,0.02232,483.483968,0.0528,203.504917
2021-03-21,3,0.70516,555.827304,0,209.443412
2021-03-21,4,0.02512,672.652618,0,211.493375
2021-03-21,5,0,696.642947,0,205.542651
2021-03-21,6,0,708.512457,0,223.099272
2021-03-21,7,3.063311,681.749799,0.072774,220.639358
2021-03-21,8,176.905544,626.630993,14.506761,209.437758
2021-03-21,9,612.983179,606.835174,61.213325,201.182627
2021-03-21,10,1136.159107,683.138726,129.912399,143.129896
2021-03-21,11,1000.174848,714.607871,169.226343,77.857418
2021-03-21,12,1353.546604,922.109387,193.334854,43.236
2021-03-21,13,1608.927981,985.620213,191.070904,29.4906
2021-03-21,14,1715.011361,938.064749,176.201907,44.320779
2021-03-21,15,1779.778579,928.468392,170.129765,41.792908
2021-03-21,16,1714.131518,950.189927,125.456991,111.766109
2021-03-21,17,1371.000508,955.586627,65.2222,177.825689
2021-03-21,18,988.115816,970.498358,21.301327,197.759445
2021-03-21,19,845.565275,953.885435,5.018022,222.549672
2021-03-21,20,957.925584,980.956555,7.544412,215.293098
2021-03-21,21,809.54766,969.579316,7.33184,203.18914
2021-03-21,22,485.715097,927.772346,5.574321,205.412694
2021-03-21,23,166.954519,928.029729,2.155832,206.294884
2021-03-21,0,41.530942,881.762033,0.335844,199.69453
2021-03-22,1,11.932418,895.502254,0.352332,169.782473
2021-03-22,2,4.645951,888.493575,0.250256,153.345842
2021-03-22,3,1.981218,846.815081,0.249428,151.107106
2021-03-22,4,0.98354,845.687753,0.24796,147.391675
2021-03-22,5,0.096848,877.413154,0.2499,151.313719
2021-03-22,6,0.26302,858.160141,0.208152,156.525647
2021-03-22,7,9.359421,766.749646,0.530493,144.68048
2021-03-22,8,437.426572,646.501508,22.024054,138.610625
2021-03-22,9,1498.046341,595.491536,91.283024,142.920086
2021-03-22,10,2509.390216,677.663119,168.710418,141.033717
2021-03-22,11,2097.505653,694.208475,209.131727,104.707809
2021-03-22,12,2347.309592,718.16346,237.123666,51.841274
2021-03-22,13,2441.40988,747.725449,247.150747,33.09766
2021-03-22,14,2793.468228,723.543926,245.769315,32.87706
2021-03-22,15,3033.5814,703.064493,218.62838,56.778332
2021-03-22,16,2529.085702,748.583729,182.345059,97.45922
2021-03-22,17,1720.504449,761.091176,122.847854,163.177576
2021-03-22,18,1160.447121,750.523371,51.946849,156.162111
2021-03-22,19,860.778112,710.674222,8.407178,136.029129
2021-03-22,20,997.216077,703.531716,8.574854,108.602776
2021-03-22,21,899.471229,708.707936,7.910122,105.511213
2021-03-22,22,622.107718,727.130491,6.001258,126.091336
2021-03-22,23,227.156803,689.416724,2.300516,108.455822
2021-03-22,0,62.062643,609.208832,0.360344,82.821494
2021-03-23,1,16.901313,574.880395,0.351208,80.131489
2021-03-23,2,6.008657,597.143761,0.256712,66.761462
2021-03-23,3,2.938566,584.694767,0.250132,56.12717
2021-03-23,4,1.65792,546.742864,0.24986,55.606407
2021-03-23,5,0.716224,589.3371,0.22532,52.72022
2021-03-23,6,0.853496,628.518012,0.23844,60.477017
2021-03-23,7,13.552791,652.174744,0.986311,49.689379
2021-03-23,8,394.913952,615.828711,26.03233,30.922943
2021-03-23,9,1294.114937,574.555831,88.398961,22.80427
2021-03-23,10,2234.854295,671.955177,151.134487,21.426423
2021-03-23,11,1928.611513,740.517167,188.113464,17.258061
2021-03-23,12,2151.198572,754.8687,215.121755,19.031818
2021-03-23,13,2289.163923,739.846294,224.768516,26.593474
2021-03-23,14,2642.122121,687.722263,215.022873,24.133045
2021-03-23,15,2986.423745,669.229273,191.623011,30.361014
2021-03-23,16,2528.190897,655.528815,156.256814,27.98832
2021-03-23,17,1701.83391,639.449255,111.499617,19.250302
2021-03-23,18,1130.601373,619.611281,49.24897,18.650354
2021-03-23,19,859.781225,619.450951,8.699486,25.365008
2021-03-23,20,994.206542,616.489916,8.591117,20.947877
2021-03-23,21,902.021342,621.751772,8.456593,30.073374
2021-03-23,22,622.82492,587.899029,5.419133,61.410707
2021-03-23,23,226.851096,586.504599,3.685273,74.385975
2021-03-23,0,63.492642,631.530804,0.335212,90.63338
2021-03-24,1,18.418887,644.246374,0.377856,48.702577
2021-03-24,2,6.827606,657.625831,0.257824,36.063211
2021-03-24,3,3.410013,637.453125,0.24966,67.323466
2021-03-24,4,1.734688,582.954112,0.24956,52.732608
2021-03-24,5,0.755688,561.228447,0.225024,50.964588
2021-03-24,6,0.860382,470.955922,0.238288,63.170552
2021-03-24,7,16.083071,468.135602,0.918107,64.370069
2021-03-24,8,373.116652,472.472963,18.009966,36.783644
2021-03-24,9,959.350803,451.386281,64.298536,31.112901
2021-03-24,10,1611.763134,470.778384,136.23151,41.437892
2021-03-24,11,1430.793126,515.348634,176.126342,34.580665
2021-03-24,12,1614.171295,477.773797,161.026358,29.588131
2021-03-24,13,1749.153913,324.798213,159.894951,33.133442
2021-03-24,14,1896.199409,244.570933,137.686137,31.998607
2021-03-24,15,2195.125188,252.442448,110.059109,28.021415
2021-03-24,16,2047.098055,265.604288,96.847285,27.235025
2021-03-24,17,1488.559107,293.113474,64.782263,47.299665
2021-03-24,18,1090.291395,344.248732,38.747415,33.487474
2021-03-24,19,858.42698,364.419015,7.961143,19.507566
2021-03-24,20,993.912975,430.232965,6.931862,18.845205
2021-03-24,21,892.077422,432.802856,6.359088,12.317232
2021-03-24,22,601.99086,366.624658,7.300361,6.890725
2021-03-24,23,214.84868,399.137424,5.115319,5.322278
2021-03-24,0,57.888962,398.316837,1.371524,7.408288
2021-03-25,1,17.992636,418.056749,0.332012,0.966224
2021-03-25,2,6.360815,403.654873,0.30272,0.639936
2021-03-25,3,2.883267,392.254679,0.249336,7.103927
2021-03-25,4,1.581844,327.907425,0.249152,12.213424
2021-03-25,5,0.730708,290.059611,0.2922,13.741752
2021-03-25,6,0.764644,290.70356,0.232064,33.673307
2021-03-25,7,15.449823,272.228531,1.020876,37.701452
2021-03-25,8,392.497106,199.576595,29.033237,51.103736
2021-03-25,9,1285.311467,82.846088,94.945958,32.111927
2021-03-25,10,2273.852518,84.557786,158.86968,26.517848
2021-03-25,11,1966.157873,98.974188,195.558272,21.133452
2021-03-25,12,2168.980922,93.901159,223.146044,20.866038
2021-03-25,13,2301.672103,72.119187,233.49229,14.426269
2021-03-25,14,2670.110262,93.524137,231.157232,13.74022
2021-03-25,15,2961.320638,122.108493,213.052233,8.262764
2021-03-25,16,2482.841993,138.731652,174.596394,6.642742
2021-03-25,17,1640.961892,208.582426,118.565097,6.750447
2021-03-25,18,1109.543025,310.378921,51.764705,1.74954
2021-03-25,19,858.227222,411.340476,7.182385,10.33914
2021-03-25,20,990.473412,503.469818,5.498598,11.315954
2021-03-25,21,903.941841,485.281138,8.364482,9.224827
2021-03-25,22,614.813766,529.103662,5.46116,15.310566
2021-03-25,23,225.731387,580.101901,4.154736,13.241178
2021-03-25,0,72.540876,531.357137,4.152476,9.688149
2021-03-26,1,21.395387,441.302474,0.227584,10.826769
2021-03-26,2,8.406882,404.759719,0.858248,7.310061
2021-03-26,3,5.008806,308.359349,0.313844,9.851597
2021-03-26,4,2.808837,261.569874,0.25096,12.711348
2021-03-26,5,0.915268,200.176693,0.249184,23.925976
2021-03-26,6,0.814846,143.024215,0.238872,21.601942
2021-03-26,7,17.760809,109.748331,1.554456,16.16146
2021-03-26,8,333.996102,59.850333,31.416192,4.659043
2021-03-26,9,1043.163924,16.400187,98.755655,1.539414
2021-03-26,10,2027.744346,57.887885,159.098871,0.074471
2021-03-26,11,1783.021965,56.201946,194.724944,2.144785
2021-03-26,12,1847.389902,45.430319,220.392874,12.623919
2021-03-26,13,1785.157293,48.571968,230.869714,20.861733
2021-03-26,14,1818.913744,54.518482,229.295844,26.728857
2021-03-26,15,2177.67591,57.779866,211.655471,33.957343
2021-03-26,16,1969.05383,65.416865,172.544495,38.197957
2021-03-26,17,1461.249256,97.290289,115.893771,34.751156
2021-03-26,18,1088.419536,120.574168,50.009441,34.154729
2021-03-26,19,870.465615,142.573685,7.390333,29.392867
2021-03-26,20,991.552449,196.991895,5.403086,31.694319
2021-03-26,21,906.699135,226.633097,6.173559,42.920114
2021-03-26,22,614.122372,247.907321,7.330194,63.502612
2021-03-26,23,222.894786,225.763003,4.10936,66.959886
2021-03-26,0,61.932157,249.894866,4.019651,63.321601
2021-03-27,1,17.025723,275.911765,0.268448,75.347376
2021-03-27,2,5.604447,263.98178,0.60754,85.2401
2021-03-27,3,2.895485,278.365304,0.214308,81.666761
2021-03-27,4,1.283908,313.81672,0.151836,88.106124
2021-03-27,5,0.71114,352.606358,0.150156,72.793009
2021-03-27,6,0.783292,404.59273,0.139592,94.489073
2021-03-27,7,12.028697,389.9334,1.183719,106.399927
2021-03-27,8,202.98882,369.724558,14.694965,77.587872
2021-03-27,9,461.421798,353.811937,36.01332,115.034256
2021-03-27,10,650.897848,389.00757,49.582982,135.747907
2021-03-27,11,530.42264,389.756074,34.746728,133.315568
2021-03-27,12,478.637904,402.964117,33.150415,164.402083
2021-03-27,13,427.300353,397.118131,30.606141,159.759152
2021-03-27,14,347.429867,411.196121,18.339075,199.183232
2021-03-27,15,253.345016,375.217992,11.729836,193.351909
2021-03-27,16,189.283899,392.533108,9.971712,201.047157
2021-03-27,17,124.605671,424.012876,6.14853,182.276029
2021-03-27,18,293.54439,441.19342,2.030203,176.939942
2021-03-27,19,187.387839,432.098636,0.397496,170.335649
2021-03-27,20,153.539681,446.804134,2.875984,156.52739
2021-03-27,21,59.336567,463.804143,1.939027,125.823615
2021-03-27,22,15.942651,500.724357,0.037216,95.327789
2021-03-27,23,4.510028,485.94913,0.019088,71.873657
2021-03-27,0,0.19088,487.6323,0,47.396304
2021-03-28,1,0.780296,447.98468,0,37.182725
2021-03-28,2,0.33224,436.25612,0.00892,54.814819
2021-03-28,3,0.75984,472.461805,0,54.800551
2021-03-28,4,0.04704,463.636952,0,55.087624
2021-03-28,5,0,489.417167,0.00728,75.012322
2021-03-28,6,0,585.316734,0,150.66617
2021-03-28,7,6.440077,724.074717,0.723083,147.292896
2021-03-28,8,123.527523,709.649934,14.191143,134.367577
2021-03-28,9,393.610733,739.623911,45.277764,135.67543
2021-03-28,10,691.779011,783.315325,71.958694,104.957712
2021-03-28,11,674.398583,761.833234,130.571502,93.182209
2021-03-28,12,826.29677,717.216626,146.914124,104.765911
2021-03-28,13,979.660147,672.803738,170.490704,70.036014
2021-03-28,14,1116.766833,622.375121,166.940914,52.50869
2021-03-28,15,1252.11626,610.045247,149.132953,60.071978
2021-03-28,16,1287.605807,629.039202,119.314066,61.930267
2021-03-28,17,1175.642514,625.552809,79.95549,31.675717
2021-03-28,18,937.976938,615.52987,33.175428,23.739777
2021-03-28,19,700.531408,607.34119,5.68628,21.304943
2021-03-28,20,654.843957,582.222756,5.042313,19.022731
2021-03-28,21,485.603056,625.83981,7.3131,14.976586
2021-03-28,22,323.914523,677.993852,5.478302,9.187953
2021-03-28,23,108.944363,702.872151,0.68718,8.691777
2021-03-28,0,25.69509,729.513871,0.137888,5.720103
2021-03-29,1,5.846626,689.193467,0.088896,4.225113
2021-03-29,2,3.005659,721.704132,0.149864,16.9848
2021-03-29,3,2.345507,678.451964,0.149784,35.473978
2021-03-29,4,1.206808,648.501222,0.1498,77.084933
2021-03-29,5,0.6708,606.17103,0.143064,65.391093
2021-03-29,6,0.74834,640.301151,0.139312,72.581344
2021-03-29,7,15.781662,643.989385,1.168413,37.446675
2021-03-29,8,303.152991,642.916833,19.503204,46.413087
2021-03-29,9,936.987004,601.494978,59.499545,32.01284
2021-03-29,10,1782.796939,634.10349,121.637135,13.260413
2021-03-29,11,1628.372084,637.869226,154.410478,8.843187
2021-03-29,12,1888.080567,618.725265,176.059728,8.859485
2021-03-29,13,1998.840952,577.580628,188.002432,8.391978
2021-03-29,14,2109.501319,561.335593,185.23249,9.707785
2021-03-29,15,2117.698046,575.182927,169.855695,9.939095
2021-03-29,16,1869.339862,576.207696,134.65088,9.916182
2021-03-29,17,1225.442257,526.323321,86.524392,11.816356
2021-03-29,18,954.282313,570.995012,37.716877,20.600018
2021-03-29,19,855.851543,570.473966,6.865381,49.289646
2021-03-29,20,965.806484,587.934178,8.203537,38.59325
2021-03-29,21,882.07514,595.617161,8.346782,32.705683
2021-03-29,22,584.427611,575.451033,5.471885,12.815492
2021-03-29,23,219.098696,554.896155,4.937597,19.075229
2021-03-29,0,71.071286,542.196761,0.8608,10.841984
2021-03-30,1,18.975626,536.619018,0.33188,11.353869
2021-03-30,2,6.839907,487.370004,0.348584,20.055568
2021-03-30,3,3.491576,419.175026,0.2492,12.726187
2021-03-30,4,1.641096,328.438005,0.248648,15.454753
2021-03-30,5,0.70844,262.305178,0.223712,15.661663
2021-03-30,6,0.812002,217.388712,0.237644,27.675522
2021-03-30,7,27.885066,198.983858,1.590708,41.724627
2021-03-30,8,431.28991,201.106708,25.603571,33.597003
2021-03-30,9,1147.861394,160.783682,79.422334,70.430984
2021-03-30,10,1891.36216,183.301644,143.067274,71.731758
2021-03-30,11,1770.627553,221.307684,185.80584,60.072249
2021-03-30,12,2134.181126,229.482388,212.017124,21.487991
2021-03-30,13,2321.737994,213.215327,221.753528,5.22732
2021-03-30,14,2681.638555,188.088783,220.258937,2.947744
2021-03-30,15,3111.130286,152.491297,199.788939,6.917848
2021-03-30,16,2686.357869,210.336478,162.268119,26.81673
2021-03-30,17,1858.997943,182.867552,107.334086,41.431618
2021-03-30,18,1214.802914,115.794574,45.59557,55.363885
2021-03-30,19,882.044984,158.506887,7.873528,27.128004
2021-03-30,20,991.331973,182.019843,3.432633,13.879288
2021-03-30,21,910.496802,191.392921,6.273264,9.955606
2021-03-30,22,637.748446,195.894004,7.457233,2.900128
2021-03-30,23,239.757768,172.405867,6.242806,1.016163
2021-03-30,0,70.463124,143.308294,4.176616,1.79634
2021-03-31,1,19.32034,99.448047,0.345012,1.58922
2021-03-31,2,7.399649,50.316693,0.665748,0.6342
2021-03-31,3,4.174006,26.947712,0.313028,0.690396
2021-03-31,4,2.746708,15.994426,0.2509,1.515125
2021-03-31,5,1.614294,22.545365,0.224708,2.841748
2021-03-31,6,1.01498,21.233081,0.238228,4.403586
2021-03-31,7,43.043349,39.85977,1.385164,11.769018
2021-03-31,8,548.77735,50.989092,29.352742,14.853507
2021-03-31,9,1478.397167,52.243597,82.165976,7.821492
2021-03-31,10,2332.334361,58.425067,146.322011,13.596079
2021-03-31,11,1934.799269,55.846498,176.174301,26.233728
2021-03-31,12,2145.787792,41.640635,173.881154,23.5764
2021-03-31,13,2198.137532,35.259032,142.385305,30.209519
2021-03-31,14,2446.965873,69.705337,107.347757,24.201181
2021-03-31,15,2795.31874,71.634201,70.200932,17.739236
2021-03-31,16,2281.326369,74.062222,44.910427,13.735807
2021-03-31,17,1433.054572,79.519085,23.892523,12.949535
2021-03-31,18,1044.451355,95.996058,9.689719,9.80567
2021-03-31,19,865.752268,94.105365,3.288191,17.901988
2021-03-31,20,985.068474,117.30691,8.414096,23.984295
2021-03-31,21,892.395133,161.766687,8.269352,21.869374
2021-03-31,22,608.185357,153.580419,5.074944,27.840235
2021-03-31,23,223.208579,156.027871,1.230952,17.619501
2021-03-31,0,67.749315,148.930029,1.504929,15.562296
2021-04-01,1,20.122884,143.294861,0.251776,13.891852
2021-04-01,2,8.162056,151.537862,0.24828,16.393101
2021-04-01,3,4.772925,186.97954,0.248444,27.675313
2021-04-01,4,2.893934,252.659374,0.247996,28.099356
2021-04-01,5,0.963022,340.627646,0.130976,35.547726
2021-04-01,6,0.899818,407.074845,0.051354,52.49053
2021-04-01,7,39.204978,459.800186,0.708075,74.185728
2021-04-01,8,431.403114,507.707793,12.87559,76.376708
2021-04-01,9,1167.234525,480.200032,32.285685,104.621571
2021-04-01,10,1866.185426,536.212335,62.842469,129.567919
2021-04-01,11,1534.139792,567.647588,65.04516,122.879857
2021-04-01,12,1613.387722,526.190131,63.645034,123.57368
2021-04-01,13,1538.659246,490.177803,40.169464,109.347128
2021-04-01,14,1458.839279,403.731779,23.001736,116.617204
2021-04-01,15,1369.076238,361.893177,18.915517,118.133394
2021-04-01,16,1125.353077,374.207029,12.306613,135.5714
2021-04-01,17,848.582382,410.561327,7.201207,138.254103
